Heart_Rate_(bpm),Skin_Conductance,Emotion,Emotion_Mapped
106.6237307495075,0.8203184767628676,surprise,4
150.0,1.10042979655553,fear,3
146.96762319417127,1.3666757898297006,fear,3
97.71765561697939,0.7935987465911056,surprise,4
111.09791808467583,1.4654901381490881,angry,2
134.4650461495917,1.3574557146020498,fear,3
137.72919857654819,1.1991025757248983,fear,3
108.25044934604966,1.0121718516382534,angry,2
110.6466153273663,1.6530625321165648,fear,3
126.37517759757242,1.537923008724074,fear,3
129.46115073337717,1.6814344622857094,fear,3
118.6100531422192,0.8801485901376842,angry,2
123.61628204278098,1.2452700279243887,angry,2
106.04150363061584,1.3585339180240874,fear,3
106.0535441694546,0.7994106440416155,surprise,4
104.97217651935985,1.0170513450513932,surprise,4
135.58447012881842,1.2355972811114395,angry,2
94.49550734789318,1.14535668261801,angry,2
113.83580075759129,1.2210166312537043,fear,3
112.31049826715167,0.6328598812454033,disgust,5
72.91766261016872,0.26032315807001494,sad,1
111.45507722100784,1.2874516564473573,fear,3
103.91753070575086,0.8985747665157633,surprise,4
60.82692530754637,0.32319559800008313,disgust,5
124.27530603652025,1.1286905463817012,surprise,4
122.56621646742536,1.0294467445740225,surprise,4
76.7879600507694,1.0110429450449157,surprise,4
99.17577158860017,0.8107946690135776,surprise,4
96.0351222186329,0.5570370488474105,disgust,5
88.53335883201899,0.5467574077879714,disgust,5
58.29640289701773,0.5983760904239019,disgust,5
128.44524844921068,1.2570336430177353,fear,3
128.80076568472236,1.156719379462488,fear,3
115.01328461534348,1.3303341984101427,fear,3
50.0,0.5568705675017074,disgust,5
82.35220928787432,0.6776419474928471,disgust,5
115.56512286519286,1.3044877945911393,angry,2
85.97956744822162,0.5238729831185438,disgust,5
105.50080882619699,0.9484685207057915,surprise,4
83.05567064129546,0.45853482004517077,disgust,5
77.99939906294959,0.5573410889925807,disgust,5
91.40200727085626,0.49286615863282257,disgust,5
69.56351181679508,0.4103467872183482,disgust,5
84.41194099248284,0.38418659894302,disgust,5
54.86790387625338,0.2186290782042708,sad,1
95.7451941418368,0.531953317964648,disgust,5
92.96237867316776,0.3990033559776409,disgust,5
62.9943688552856,0.1912668503016121,sad,1
150.0,1.6722789937955445,fear,3
77.12656291694385,0.5192798729652413,disgust,5
150.0,1.4960970297765812,fear,3
96.65509088628298,1.1894498643922424,angry,2
110.5465896539769,1.1580448696422463,angry,2
117.11529091826316,0.9781478760616099,surprise,4
94.8594301381132,0.2560629484130357,disgust,5
79.18429549210721,0.13520657837402505,sad,1
94.12630237568527,1.0260766152444778,surprise,4
88.27602314567437,0.45087339953719374,disgust,5
100.83772857384923,1.3235918277339533,fear,3
129.045467717565,0.8726351395344245,surprise,4
117.42020216149254,0.7615167785260049,surprise,4
70.56798578109345,0.433763498427036,disgust,5
89.54864335287603,0.7055112379120192,angry,2
134.4372078668869,1.1400134666711648,angry,2
129.25007503804989,1.1881954440890905,surprise,4
124.15640585475468,1.6116005627441345,angry,2
100.79668647646724,1.036537522981874,surprise,4
86.95020020743569,0.4378622026633563,disgust,5
90.45994901432493,0.9501930722069816,surprise,4
70.16284911560018,0.9829247753404566,surprise,4
78.49821959106197,0.5094605830919877,disgust,5
103.4088378944067,1.0653962088784763,angry,2
54.90950139863317,0.24661366536702548,sad,1
108.28991204496157,0.562423272047796,surprise,4
132.85920819238476,1.267190201256099,angry,2
150.0,1.6986581204336821,fear,3
98.61735574155202,0.836298396840774,surprise,4
56.54214599893629,0.17162180666517168,sad,1
150.0,1.4856440140613523,angry,2
92.8102578774603,0.6636399255311672,surprise,4
98.6785476181837,1.082031226699689,angry,2
83.44992557937665,0.4704414291308664,disgust,5
89.70225154725149,0.42537580926126123,disgust,5
75.26584364415037,0.4322068985883586,disgust,5
130.4212763785922,1.1989244972749091,angry,2
73.07416994177035,0.1,sad,1
110.08621865830963,1.0739910262073955,fear,3
104.18786357274831,0.9860031950145752,angry,2
103.37831624835272,0.7560783943707952,surprise,4
123.13756270599336,1.359618488678021,fear,3
51.82410383963665,0.246202171826132,sad,1
93.87056148157558,0.8542258265606228,surprise,4
118.67956616232158,0.7715486432023033,surprise,4
63.38581634707921,0.3944483723705906,disgust,5
122.0620311892588,0.988043673537313,angry,2
63.510876036869824,0.1,sad,1
95.83236654896942,0.6047088591312194,disgust,5
150.0,1.523489780973199,fear,3
137.39017232851484,1.2883617274401957,angry,2
102.27445385864749,1.0568465292035816,angry,2
67.63643048160023,0.7224894338085872,disgust,5
105.95709005045248,1.2994934344113753,angry,2
118.37222212557351,1.3113041767626141,angry,2
79.9644014665219,0.4745778891718252,disgust,5
75.35493591642886,0.2733807482875381,sad,1
136.15958772613675,1.000582556743662,angry,2
140.10872239464757,1.4470197544141803,fear,3
118.7659683818229,1.038496312437928,surprise,4
126.85707995786808,1.4828975057873992,angry,2
122.36769193290421,1.5617899621002935,fear,3
92.86849250860621,0.18229396438425918,sad,1
89.69839566504555,1.1721606033770606,fear,3
82.46846544795754,0.8728778318498958,surprise,4
109.39036042237421,0.879011273145714,surprise,4
80.5388164842656,0.4437772792067542,disgust,5
111.62492101144949,1.689126487557733,fear,3
96.31963978288547,0.6310866207653858,disgust,5
131.9473037412315,1.8123470294090502,fear,3
127.81072496003816,1.2661901983046215,angry,2
113.06641343525796,0.8074118481836698,surprise,4
119.7112244384814,0.6745954697253542,surprise,4
70.56784709724164,0.4752931023928745,disgust,5
142.44387141181642,1.3507131954477583,fear,3
88.62759694342029,0.5685422801562331,disgust,5
87.44607730391634,0.9638589141357167,surprise,4
139.4770213865994,1.4820713613680128,fear,3
83.54611250693915,0.5026147458328489,disgust,5
104.46602719063642,0.8793926478154495,surprise,4
79.74334035577324,0.41525317896172326,disgust,5
107.42307709761045,1.0571429856959662,fear,3
148.72707028908044,1.7028579227650467,fear,3
101.73929102788323,1.16731706242384,surprise,4
110.42686884454343,1.0223290614644231,surprise,4
75.51673075195997,0.1239388587463632,sad,1
99.27483448416619,0.6637858156390364,surprise,4
124.51819592283827,0.9676892949045964,angry,2
102.43429097536901,0.7811088441550504,surprise,4
55.2343693052032,0.22006730924349605,sad,1
90.77699142061093,1.1444224886261283,angry,2
149.29321882988648,1.1789360766948385,fear,3
98.87026954772631,0.9347517517263586,surprise,4
127.93479003568861,1.5319416424498278,angry,2
81.1068416268209,0.46486803330039783,disgust,5
119.86839259782393,1.157513576880047,angry,2
100.0074201732429,1.2228437963398748,angry,2
98.19480719814433,1.0073511058886602,angry,2
89.48265735176938,1.2119019191815958,angry,2
118.46018129888432,1.2213266006822248,angry,2
93.43850315017855,1.1557002443409974,fear,3
50.0,0.1,sad,1
71.99068408200024,0.2534103277431659,sad,1
78.46823864744745,0.6061646216541778,disgust,5
63.658859450562964,0.26521886314299875,sad,1
129.5059467310707,1.3484589718370086,fear,3
128.77574859968897,0.9226003909035655,angry,2
76.86899866269945,0.5214616279958686,disgust,5
96.37416036408487,1.0797983929043453,surprise,4
118.27781504545943,1.483898082857329,fear,3
113.08578226650368,0.6141665877832243,angry,2
88.2508020510203,0.5471397642164467,disgust,5
150.0,1.304293734994801,fear,3
150.0,1.3543287418467949,fear,3
67.72632042880794,0.5247547687213515,disgust,5
139.62481680905364,1.291495196126794,fear,3
85.21022973578907,0.5408912615870181,disgust,5
90.72395957798408,1.2135047143197053,fear,3
65.69753266867392,0.37145465212047457,disgust,5
101.59387775047053,0.5521541615459394,surprise,4
103.33450839426595,0.9255378094834208,angry,2
83.28019406109921,0.9014592606932486,angry,2
110.26577885086084,1.2775070715491654,angry,2
94.10976528448846,0.8587544779038284,angry,2
148.00246321662124,1.2160942188852375,angry,2
111.69990080739908,1.2402058712318371,angry,2
85.17239937504495,0.6280289099789105,disgust,5
124.76739085544706,1.1831416460935837,fear,3
88.593375591123,0.41701679926912233,disgust,5
96.15202715769979,1.5522788380921155,angry,2
78.91443004466248,0.27702933579199746,disgust,5
77.9700602801716,0.4856597960998864,disgust,5
85.99601601244194,0.9703662838406484,surprise,4
76.9501805325111,0.4669704609362715,disgust,5
111.909919571985,1.198202489935832,angry,2
75.32678647108294,0.7590495707031197,disgust,5
123.36111188415875,1.4222377099072168,fear,3
124.31018935231745,1.127732409836218,angry,2
109.41001207666909,1.3386215455101342,angry,2
96.37926306403823,0.34930467715316654,disgust,5
115.25318370213004,0.8171622224174142,surprise,4
132.5301811616148,1.1774146195778685,angry,2
90.08461851535658,1.1507963562897603,angry,2
107.00161125818377,0.9970021152458225,surprise,4
68.94657244572737,0.6990897737796529,disgust,5
150.0,1.4755137568202252,fear,3
111.22273225775756,0.6929521439579259,surprise,4
117.42169491272445,0.8758750335785306,surprise,4
95.4348511532381,0.7138348487299319,surprise,4
93.03444762709383,0.689214139879037,surprise,4
72.1731304612562,0.6923397052919004,surprise,4
125.33291722757784,1.3025458253136986,fear,3
87.96982730584787,0.6114527147728489,disgust,5
58.53794058102605,0.2949391871347177,sad,1
82.74970535759215,0.5732162647307723,disgust,5
120.69338784880279,1.2451862729686662,angry,2
73.75560879373674,0.3821206918673592,disgust,5
77.34543378362476,0.48902866383815885,disgust,5
117.90244393058119,1.1441166168915398,angry,2
132.03434996534483,1.1131149945706986,fear,3
141.18882010869942,1.3399260168950191,fear,3
98.44949819461296,1.0406692354593465,fear,3
104.17574251024794,1.3466761681372672,angry,2
94.96465433251467,1.113783549481342,surprise,4
94.34283810043428,0.9161073824482677,surprise,4
128.48264629708785,1.0892154910268028,angry,2
150.0,1.1647633284366194,fear,3
50.16985374048326,0.22707508510416083,sad,1
110.31074749660449,1.00902651702245,surprise,4
86.8469350448431,0.6444970419068045,disgust,5
116.34666606564781,0.9004454683773029,surprise,4
69.53566122791514,1.2387673169162325,fear,3
90.80177587944536,1.1543935818433402,angry,2
112.46401154986881,1.2656829241857994,angry,2
90.85545023003868,0.9120111941316854,surprise,4
150.0,1.2445778637195941,angry,2
81.308606465015,0.48378070852985033,disgust,5
96.44541846243709,0.4380689054243288,disgust,5
83.02288466737949,0.8666247073035268,surprise,4
79.12667214998878,0.5142028900021363,disgust,5
75.82234651216449,0.4184597177637789,sad,1
119.89744040533185,1.1442220762761623,angry,2
89.7982536416726,1.003761632745643,angry,2
101.49691752772742,1.0368720966464493,surprise,4
104.72827760458647,0.9709707967757073,surprise,4
98.39641240707448,0.9522856745003109,surprise,4
90.60713356865955,0.32184422018612185,disgust,5
69.69130101402827,0.4092931353671422,disgust,5
118.9332248988084,1.274175978603345,angry,2
71.93487209316152,0.5849932058742697,disgust,5
114.2136556730722,1.568046254164978,fear,3
77.58042058308094,0.6133604327256725,disgust,5
140.36066238254435,1.3020952914016095,fear,3
124.52703430189553,1.3164297558865148,fear,3
77.02901031714735,0.1,sad,1
118.01483654664206,1.5539639632463804,fear,3
85.19660508249235,1.262959167465449,angry,2
52.01831370575212,0.16724038302474864,sad,1
113.01415554231724,1.361038179909225,angry,2
102.19636394162103,0.9765427880133797,surprise,4
88.54536786841902,1.3577383031704842,angry,2
138.22697502223008,1.6643840816389757,fear,3
145.1147739491936,1.091628242558186,angry,2
103.50990558327,1.2886736033437498,angry,2
96.13474236486906,0.9639646048285946,angry,2
134.96366721498617,1.06803197270379,angry,2
77.06244030931174,0.48061811127758425,disgust,5
86.97822388107849,1.033478346117008,angry,2
86.56800661055757,0.5944539339935095,disgust,5
67.02300091299465,0.5227872557295434,disgust,5
107.2906418532475,0.41281704255625623,disgust,5
50.0,0.16916963020395215,sad,1
126.35570722380632,1.4089173861160447,fear,3
82.31262769331806,0.5713955256060331,disgust,5
71.04637559180982,0.47582337497928706,disgust,5
81.41906990747262,0.7068087962663467,disgust,5
131.32435773973017,0.8679966648650511,angry,2
113.72039194138998,1.7697283518173796,fear,3
104.21686897748368,1.1457607634607183,surprise,4
137.137057808409,1.154183698392384,fear,3
69.74798260326043,0.2678527947119881,sad,1
150.0,1.6128232131686835,fear,3
150.0,1.0524685898418837,fear,3
109.81637847411264,1.6706290986232235,fear,3
84.67961920266592,0.28598287643579073,disgust,5
150.0,1.2440442093461426,fear,3
132.09374290543397,1.0101709970792263,angry,2
110.64707772822722,0.9683096992585328,surprise,4
124.31882286073917,1.8593171028643827,fear,3
70.08384420509475,0.44759418330117307,disgust,5
74.65050680571991,0.46214233610197136,disgust,5
105.0890698489895,1.4668413424389355,angry,2
147.2564140029465,1.2413101389633712,fear,3
96.62812221310148,0.9826237489601941,surprise,4
104.33920990185834,1.244291458938244,fear,3
66.70213631764379,0.6046193510240214,disgust,5
76.30368014365499,0.7805569563963921,surprise,4
98.35665245921501,1.1945755671420843,angry,2
101.82444393519391,1.5292459754975583,fear,3
91.39821670704708,1.1626468295625045,angry,2
112.6994514593196,1.0874803349312345,angry,2
96.20448676270303,0.6180051223939287,surprise,4
131.66665092788963,1.5217570417114608,angry,2
72.11817816526838,0.33371594043998853,disgust,5
105.72254565043627,0.9908998974671182,surprise,4
119.3888230382314,1.5115443385237628,fear,3
99.51477490431142,1.2176003401123405,fear,3
83.04625460412504,0.4465357161752676,disgust,5
71.12838523388575,0.3305437970119023,disgust,5
105.93673166566616,0.792689759656092,surprise,4
120.3782308418973,0.9011043085644188,angry,2
80.74650273838971,0.4000872383797121,disgust,5
90.69124373352588,0.4531405383144463,disgust,5
107.9833384614597,2.0,fear,3
111.26045591223252,0.8229731613740464,surprise,4
94.21195589906341,0.3564650574921351,disgust,5
112.74250697179674,1.0628383225159017,angry,2
97.23969928145902,1.4048949478362962,fear,3
87.04231426152994,1.7483948532314257,fear,3
103.1676677136316,1.2318088429622502,angry,2
100.82102263965288,1.1159610418941601,surprise,4
106.25948960314652,0.7272190686893033,surprise,4
118.08107302956847,1.5022143024220445,fear,3
120.39835384037588,0.8275647543661725,surprise,4
94.01838588697628,0.47517027876552176,disgust,5
116.36694487392565,1.9550734657611113,fear,3
91.85703090425508,0.9371561198873471,fear,3
133.34751055235714,0.8712807439693531,surprise,4
76.13736684892179,1.2911118260198586,fear,3
70.19859422045707,0.5520413294261071,disgust,5
78.25452833836384,0.5749618932476931,disgust,5
135.65170444059902,1.2054509283329626,angry,2
94.19518166908378,0.7902552122470774,surprise,4
85.2395487553169,0.9041531717908818,surprise,4
68.75102021018974,0.4712686007575906,disgust,5
150.0,1.466035062801165,fear,3
90.67790354146527,0.506081063737752,disgust,5
101.30074208346161,1.3392118983727643,angry,2
63.597046650698175,0.15794571023394316,sad,1
79.29302274743853,0.5398990041097397,disgust,5
134.30290162664346,1.4712173125965855,angry,2
149.951442530139,1.9430966231726265,fear,3
111.79851949454522,1.4480760589405732,fear,3
72.10536653610329,0.667964261250963,disgust,5
119.22511942009493,1.095429910112019,surprise,4
131.93342311185216,0.5648473466147443,surprise,4
82.20121087135142,0.4292931177044629,disgust,5
55.85912621410237,0.12991196564973237,sad,1
106.30970255355942,0.9297624348677666,surprise,4
103.278994249225,1.1710050054585124,angry,2
117.86287426231422,1.108492995902239,surprise,4
70.24627993103324,0.43085325152801435,disgust,5
127.49785358009363,0.8066898030393628,angry,2
66.38112821525117,0.771036125575073,surprise,4
89.30972845174391,0.5521995442663585,disgust,5
50.0,0.1986047341913447,sad,1
110.34553503136264,1.3547600375202717,fear,3
90.53614265087512,0.5450331600897873,disgust,5
137.7982870612475,1.5885340362457843,fear,3
86.69728849482354,0.9587303575345105,surprise,4
115.10069263509303,0.8778409681153636,surprise,4
109.331298471874,0.9091689628131856,surprise,4
142.1702261514704,1.403008333748425,fear,3
94.86388474448594,0.8729708366033453,surprise,4
89.2396305119564,0.45110412845957204,disgust,5
108.8853965680656,0.8038064054325259,surprise,4
83.05675472465666,1.0156158435437859,surprise,4
134.8529667396686,1.623853653948865,fear,3
104.82147078305852,0.9832508812373737,surprise,4
144.22606645829956,1.1818818767872716,angry,2
82.97472802076575,0.33445839378686787,disgust,5
77.95032175016763,0.4624041324177242,disgust,5
54.839752076729646,0.27517049171740493,sad,1
126.1410195301412,1.5739572355305085,fear,3
61.174274422406015,0.5252299213361916,disgust,5
128.4186418749312,1.416921845095532,fear,3
96.09610646453353,0.6055450890538754,disgust,5
90.62242669179683,0.8264177193035995,surprise,4
107.43147835358317,0.899914300838718,surprise,4
90.84008743078397,0.5942850371641878,disgust,5
122.31972289762149,0.9109644058949915,angry,2
119.3617564208839,0.8549666285391918,surprise,4
109.87300145398815,0.847598887563534,angry,2
110.16393301671773,0.8224445440988195,surprise,4
92.26080967935664,0.8908986562385479,surprise,4
111.790255177282,1.2568350666507953,fear,3
65.54094999298727,0.1,sad,1
104.78034679852334,0.7932039040965919,surprise,4
106.29003486194051,0.9932106860910741,surprise,4
82.82214706417658,0.949806839184865,surprise,4
50.9998812677722,0.11044785313029909,sad,1
134.12749709015858,1.685866627199876,fear,3
140.4056756315863,1.0593602546990515,angry,2
106.6883436746941,1.3332290650693166,fear,3
121.51876728863355,0.8485493012723717,angry,2
71.99305484291317,0.4457827962427917,disgust,5
57.74258724443093,0.774601079337156,disgust,5
72.36299645229344,0.3808215867848711,disgust,5
77.29202995237674,0.5207777344543562,disgust,5
130.57006403624155,0.9076448465511775,surprise,4
103.79147971140647,0.9281023759580631,surprise,4
128.81728269326538,1.704750875003493,fear,3
116.78561487302957,1.2774500499204315,fear,3
134.88175617000633,1.558424494459436,fear,3
142.78268475670777,1.3336968413840302,fear,3
109.4148298049061,1.506852356449698,fear,3
99.76618069849263,1.263113476392164,angry,2
94.76938838257756,1.2699663286301457,surprise,4
118.58804219034047,1.1094381148613384,angry,2
150.0,1.4666451351116647,fear,3
128.1886452256796,1.9383603687659288,fear,3
90.58507598696893,1.2249729874328255,angry,2
87.31466227016766,0.9288689577091269,surprise,4
86.0850849201038,0.49897020978831835,disgust,5
114.958654796977,0.8670703212803399,angry,2
99.127344787632,0.5923633679478546,disgust,5
139.83562862865853,1.3609325718501315,fear,3
50.0,0.25117202087374957,sad,1
114.50817453907771,1.2085661135534729,fear,3
149.60504378246023,1.2146824138383725,fear,3
129.79922715844774,1.3396188826200166,angry,2
89.36070653419164,0.4237236558112646,disgust,5
109.49036209402219,1.1869265729013438,angry,2
77.6156811724786,1.1112576716519822,angry,2
134.25131622008163,1.173574280389514,angry,2
101.18355380383625,1.105744568582984,angry,2
95.02410621152647,0.5092094825025264,disgust,5
127.07654327602495,0.840787809386013,surprise,4
150.0,1.011247854757039,fear,3
115.45046251118005,0.9437731271969036,surprise,4
93.45550763582769,0.9965420683957453,angry,2
87.04595704775136,0.44815342328078284,disgust,5
135.94104508388244,0.9753883026225376,angry,2
119.07105078358937,1.4753809990867095,fear,3
78.062132574046,0.49615538985647634,disgust,5
97.26977849361305,0.7792781417553151,surprise,4
103.04015798582145,1.2455339180237854,angry,2
60.94547625244605,0.27418511027098424,sad,1
110.73170640640947,0.8666623330652865,surprise,4
132.66806314902976,1.710890338283943,fear,3
119.0825917006561,1.3036313274061475,surprise,4
92.39844973911535,1.1310164566800252,surprise,4
119.56629498918937,0.8245201927136669,surprise,4
128.97177354276135,1.6138498519602233,fear,3
142.300841661027,1.6394174798777852,fear,3
139.04104163093794,1.4680046915888498,fear,3
127.7464473246245,1.1656020757314254,angry,2
123.06515237814148,1.4780662248562648,fear,3
117.65785392346923,1.378178838996858,angry,2
119.03104593608994,0.976067158626499,angry,2
67.41577908206372,0.6668895237792631,disgust,5
70.89785302192638,0.1679491504349242,sad,1
107.04226839711518,1.0432529007751048,surprise,4
98.29164703610954,1.1543787351141832,angry,2
134.8270327041747,1.528356795967666,fear,3
112.88031761412715,1.148369650498989,angry,2
105.01629190258862,0.8976445049353541,angry,2
111.60161622685223,0.9491266911169982,surprise,4
121.72098354051363,1.4451187943831125,angry,2
103.09544304976217,1.3394260677617496,angry,2
107.5127751699381,0.9743143880551908,surprise,4
50.0,0.4397738483745861,disgust,5
80.63970097192109,0.38809801611438227,disgust,5
102.53095427466062,0.9142877881049492,surprise,4
115.39453364056921,1.0510818405171927,angry,2
115.10152261887697,1.014555276675177,angry,2
62.70672112871966,0.44664651348651796,disgust,5
125.45213681182263,0.8662881273904864,surprise,4
109.09627373915684,1.1621951228458132,surprise,4
112.76445569543759,1.051427828869046,surprise,4
72.31205284668955,0.4141100976821098,disgust,5
90.0811782531705,0.3968411623221608,disgust,5
68.6006929489102,0.375993617579933,disgust,5
142.61773368163136,1.1143645780624314,fear,3
122.13703438952203,1.6093591217788952,fear,3
119.97574562368737,1.4076448036425506,fear,3
103.72919425748616,0.8533179827025084,surprise,4
137.11273482481505,1.0754098500199258,angry,2
87.5524447776565,0.8645992013230358,surprise,4
92.57989323355936,0.47498553990394815,disgust,5
108.85523557240668,1.032055696741526,fear,3
77.93882885138339,0.5727946371880479,disgust,5
81.82851026572233,1.3175239823776919,angry,2
98.80876931632986,1.0584146147743345,surprise,4
103.65352986543736,1.3107702089549107,angry,2
137.27717952959756,1.18683512085231,angry,2
119.07065781112965,1.1157636338837125,fear,3
101.40978763739881,0.702384003790038,surprise,4
56.31388286549791,0.5544665944808874,disgust,5
113.48239076760686,0.9118297416101351,surprise,4
115.55035522888426,0.8371443953121125,surprise,4
117.51998010467989,1.0453711800109593,angry,2
133.6855205377432,1.1771036359988087,fear,3
113.66033640306884,0.9817716493308587,surprise,4
79.34697813228343,0.4833347940001416,disgust,5
50.36955905914397,0.34236343077812026,sad,1
150.0,1.1022060676349743,fear,3
134.84361907880185,0.9143288965521592,angry,2
125.18808567368961,1.1711482441952745,surprise,4
60.73356050777194,0.5369932706017396,disgust,5
99.46640883365315,1.127585953262253,angry,2
113.83660815921996,1.0545783814432266,surprise,4
110.54110531664608,0.7668982738829797,surprise,4
83.48062935103376,0.6587045932113509,disgust,5
95.51354494626057,0.9535268211092115,surprise,4
113.8437773429878,1.2753745217155563,angry,2
89.68597075720297,0.8583936401282276,surprise,4
72.71386743266572,0.46314454225784474,disgust,5
105.06359254935182,0.9250193688332269,surprise,4
126.6483559590092,1.0196367779414781,surprise,4
70.27991539782796,0.8914540684161725,surprise,4
69.11838504653879,0.48390209714765425,disgust,5
123.50018014167472,0.9547601515735916,angry,2
73.14790157606967,0.5487033089141407,disgust,5
100.31045953844797,0.8408028298613938,surprise,4
130.95252380899365,0.9601453227489353,surprise,4
