Heart_Rate_(bpm),Skin_Conductance,Emotion,Emotion_Mapped
119.85554467398178,1.4650187691871053,fear,3
71.14698689892548,0.11839391685507436,sad,1
120.99296284462284,1.432318421435819,angry,2
50.547846429980616,0.17338415231237578,sad,1
73.35754017436444,0.5796304504586426,happy,0
81.0663907935839,0.6891735665006637,happy,0
61.49074106486701,0.19714307204535908,sad,1
74.1241612006405,0.8805614278264539,happy,0
51.658251518360046,0.10174998051458725,sad,1
114.958654796977,0.8670703212803399,angry,2
119.89744040533185,1.1442220762761623,angry,2
121.45346433577396,1.5396550073079123,angry,2
95.96956275827088,0.8149678033545098,happy,0
91.9830745733387,0.8095844079075554,happy,0
50.0,0.1651813833530325,sad,1
74.1606312955243,0.31431572042148015,sad,1
84.81715366067878,0.8892858182819459,happy,0
93.01195194829657,0.7043196445878334,happy,0
63.65800302765504,0.14752614504497463,sad,1
95.89158259487465,0.662053769368334,disgust,5
102.85426307173165,1.5131030524967417,angry,2
93.36338219645677,0.770186877953996,happy,0
92.86849250860621,0.18229396438425918,sad,1
68.7279830172272,0.3035939733831768,sad,1
60.202366765300866,0.23536342173985073,sad,1
117.58319718091957,1.3425761649344143,angry,2
66.51420106864975,0.19589921803481558,sad,1
92.79257221210696,0.7426518547508342,happy,0
102.85560515411667,0.574831030709098,happy,0
50.50461033227657,0.21775554771391858,sad,1
86.46726206983487,0.8792579099111987,happy,0
60.94547625244605,0.27418511027098424,sad,1
60.7610421184203,0.10571685506717257,sad,1
106.84276744343458,0.8572773048692645,angry,2
66.74786665242624,0.2576608064022865,sad,1
73.95782669588664,0.6981684445094716,happy,0
93.67718074892261,0.48879978802037294,happy,0
61.86360382088868,0.34303576200159636,sad,1
58.442296927202506,0.1277727809294133,sad,1
118.02658676044521,1.3497848172475608,angry,2
101.68280282664753,0.6249543086083684,happy,0
63.69322612458026,0.27290574630325903,sad,1
97.98517715845875,0.9567202043946209,angry,2
135.58447012881842,1.2355972811114395,angry,2
132.85920819238476,1.267190201256099,angry,2
103.33450839426595,0.9255378094834208,angry,2
70.5618970865849,0.10199063321428468,sad,1
50.0,0.3620924928751711,sad,1
55.2343693052032,0.22006730924349605,sad,1
111.66586026799621,0.6572339065209175,happy,0
112.6994514593196,1.0874803349312345,angry,2
56.51568547978619,0.14243476410758632,sad,1
78.66328455005925,0.6590335454309335,happy,0
89.7982536416726,1.003761632745643,angry,2
134.88175617000633,1.558424494459436,fear,3
121.16702686739376,1.3942862019457203,angry,2
80.89209432548361,0.24781551035016913,sad,1
58.154232140514615,0.12053294198821908,sad,1
94.2758200242564,0.8409203466304705,happy,0
50.0,0.1628201028581641,sad,1
100.9694073781505,0.89135841651505,surprise,4
85.56960953595551,0.8265454378532165,happy,0
50.0,0.17660726743568425,sad,1
76.60796190132001,0.7603698740628714,happy,0
51.82410383963665,0.246202171826132,sad,1
68.29638653720679,0.17650757427147976,sad,1
50.16985374048326,0.22707508510416083,sad,1
94.3806755749443,0.7819349795237284,happy,0
101.17306715151005,0.650606148095347,happy,0
108.76207669921419,1.383660040628731,angry,2
92.95905954556538,0.8547424849508136,happy,0
92.89189829619242,0.8622514668650338,happy,0
99.38292571684296,0.653912604141017,happy,0
98.01372407337567,1.338712291257423,angry,2
110.6466153273663,1.6530625321165648,fear,3
66.99566023685753,0.1,sad,1
99.36858219786734,1.128565804543519,angry,2
85.94282676783277,0.757777374065129,happy,0
91.13674822450876,0.6402427002310399,happy,0
83.69712510570508,0.6224487285545812,happy,0
99.38564816463845,0.5268843711196536,happy,0
83.9413142137908,0.7585156891805707,happy,0
80.74650273838971,0.4000872383797121,disgust,5
101.17908674675057,0.733289940637669,happy,0
88.63902984638476,1.0547786552673843,surprise,4
102.65301974417521,0.9537910006627721,angry,2
71.04053296821867,0.11324710815763323,sad,1
86.33204549285219,0.644551988625819,happy,0
60.93334656533831,0.21330988622263977,sad,1
67.04703404384381,0.16622054843420306,sad,1
109.30779020837646,0.8769508676067532,happy,0
108.54393066307209,1.1448112991967183,angry,2
84.1721511631316,0.8942079447054987,happy,0
102.07995768978773,0.9972652467802232,angry,2
92.14129064909889,0.31083180134607713,disgust,5
96.61972010354849,0.6347544914404895,happy,0
94.49550734789318,1.14535668261801,angry,2
79.01792448966202,0.6595810892566647,happy,0
98.56213083614122,0.845699243713401,angry,2
50.0,0.3755256049605021,sad,1
103.1676677136316,1.2318088429622502,angry,2
102.49618197410075,0.6532605584725784,happy,0
50.0,0.1,sad,1
68.9478361756822,0.7209390076293555,happy,0
84.62098211887094,0.7131542829186637,happy,0
60.731415331228135,0.23515381195651042,sad,1
57.32079103582136,0.24386954063946253,sad,1
96.90980141688432,0.470122986107658,happy,0
63.04785095915813,0.5427389391569216,disgust,5
57.74258724443093,0.774601079337156,disgust,5
71.00115469893323,0.21799118919441593,sad,1
111.26045591223252,0.8229731613740464,surprise,4
105.95709005045248,1.2994934344113753,angry,2
101.0018081070835,0.8063512194163123,happy,0
134.70798373960096,1.109403155700849,angry,2
96.50794230137079,0.510282098257978,happy,0
60.46701253809023,0.1,sad,1
80.99353821783357,0.7533462062714141,happy,0
61.25198720955711,0.23513071827721768,sad,1
59.3215984121394,0.1,sad,1
61.10378184986814,0.1,sad,1
92.71095395109343,0.6919222733933124,happy,0
53.87135953119529,0.33049897852225707,sad,1
59.22742303012727,0.18026284637955525,sad,1
50.0,0.16743491121070514,sad,1
103.11594612884589,0.5128520794134639,happy,0
68.53782250967558,0.17533861999997769,sad,1
104.72827760458647,0.9709707967757073,surprise,4
50.0,0.1,sad,1
122.8340788338835,1.124396061236206,angry,2
122.31972289762149,0.9109644058949915,angry,2
67.3102701919438,0.1,sad,1
77.93882885138339,0.5727946371880479,disgust,5
112.42446635179276,0.8666227378536697,happy,0
101.70085222783771,1.031657865268467,angry,2
130.681714881643,1.0012752377407437,angry,2
82.49394897871544,0.6365716515609325,happy,0
99.89399733430753,0.5182340569927963,happy,0
137.58450178197077,1.4686098546445887,fear,3
56.31388286549791,0.5544665944808874,disgust,5
91.03596148679343,1.4784207896176897,angry,2
91.39821670704708,1.1626468295625045,angry,2
71.61555905435219,0.7067922342149671,happy,0
86.26597573573248,1.4912800527204506,angry,2
130.43594585087538,1.0266247473709984,angry,2
81.51760020456945,0.7305720732835383,happy,0
54.24439548534512,0.23577575261727482,sad,1
114.47998910494056,0.7891400639075433,angry,2
115.99019865542651,1.2924752268151531,angry,2
134.4372078668869,1.1400134666711648,angry,2
99.5433304594403,1.38184097105505,angry,2
122.45814670608729,1.0654426868282096,angry,2
85.74479677114019,0.8177555190134469,happy,0
99.76618069849263,1.263113476392164,angry,2
126.85707995786808,1.4828975057873992,angry,2
64.88607939049486,0.6295279997596714,happy,0
50.0,0.3422896892074366,sad,1
101.24559574063737,1.2321370328391494,angry,2
69.79717458851789,0.5604925735823069,disgust,5
81.14316391795039,0.768290818014775,happy,0
100.08482742362969,1.3148118101304878,angry,2
69.61512102691441,0.1400752467291415,sad,1
80.71087956989481,0.6706658866290166,happy,0
95.3004465963273,0.8357945733685688,happy,0
136.81481193089581,1.1047967837887809,angry,2
91.75537242658592,0.683721196236828,happy,0
58.25774797559741,0.1492398706334475,sad,1
80.13809882380991,0.7131069177873637,happy,0
59.30638816658977,0.1697404898688708,sad,1
66.84288314952265,0.5916279039863857,disgust,5
113.59131831059722,0.6425885536495638,surprise,4
90.08461851535658,1.1507963562897603,angry,2
81.82851026572233,1.3175239823776919,angry,2
122.33151437310923,1.4121614964116156,fear,3
80.90269622156995,0.9140131758192356,happy,0
106.19647037508594,1.005974529602044,angry,2
93.38988758973777,0.9269735484780669,happy,0
91.00242858558748,0.7532317592567915,happy,0
98.27259744073594,0.6563396715284882,happy,0
72.48327661763562,0.47087992853730193,disgust,5
88.54536786841902,1.3577383031704842,angry,2
102.75859192077147,1.339961949580129,angry,2
54.44408789574631,0.1782011470905358,sad,1
95.31920197494767,0.6980124471643092,happy,0
126.7495078748224,1.2417201437824203,angry,2
119.65419288383671,1.067682103106537,angry,2
106.5132248481199,0.870651393483235,happy,0
90.80177587944536,1.1543935818433402,angry,2
116.00539400819463,1.2915219627373296,angry,2
56.92901605185803,0.27343129052120363,sad,1
62.785494015324936,0.3328468821689846,sad,1
105.39789108818576,1.3381961425314044,angry,2
97.01201071294719,0.6650611381898626,happy,0
106.05245152494328,0.7404282139932434,happy,0
60.859194623523734,0.1,sad,1
71.99068408200024,0.2534103277431659,sad,1
68.67806722651943,0.1,sad,1
104.78681709308688,1.3644290773109984,angry,2
92.36748406777639,0.3153775896730344,disgust,5
95.34853661570016,0.9436668993610793,surprise,4
64.69308094414671,0.2978912169617966,sad,1
119.79739849467829,1.0954786652970931,angry,2
58.33170444692286,0.1,sad,1
71.88731163025491,0.1803444319801419,sad,1
85.32016580240014,1.2689723982638004,angry,2
97.39768930456566,0.8095427750056854,happy,0
51.933567926324855,0.15491537462369095,sad,1
92.17377109359731,0.6723837926679547,happy,0
103.27475256219132,0.7708112937347772,happy,0
118.6100531422192,0.8801485901376842,angry,2
109.87300145398815,0.847598887563534,angry,2
115.10069263509303,0.8778409681153636,surprise,4
50.0,0.26609378630959934,sad,1
55.84639429911799,0.2307760774891246,sad,1
142.32474055768444,1.5089618689631679,fear,3
88.98951256994073,0.6877145286559139,happy,0
87.37223702437672,0.7901591042666681,happy,0
83.94312188219021,0.5495285497676039,happy,0
59.18122027826749,0.31622373587121466,sad,1
119.26041213480192,1.576429304106394,angry,2
111.69990080739908,1.2402058712318371,angry,2
59.60423691741225,0.2308782375702782,sad,1
111.18107957483028,0.6715112400895282,happy,0
115.4846834543267,1.2476100828312966,angry,2
110.5465896539769,1.1580448696422463,angry,2
79.67237861323076,0.586028220469476,happy,0
92.81189717158078,0.8318142132154078,happy,0
58.10279206431139,0.19972408947283715,sad,1
112.13473757520882,1.0564951893477283,angry,2
65.02046385214685,0.14822105393352747,sad,1
94.94242348088513,0.7061554489799039,happy,0
134.3028679392243,1.0845254399391453,angry,2
98.88527224700765,0.4132202212103193,happy,0
58.81340055378091,0.22681260366118033,sad,1
93.76847123733214,1.283219274519721,angry,2
103.07299024933761,0.7551023048495726,happy,0
80.79534848050037,0.8089571912651479,happy,0
117.81214007808748,1.0964976138149463,angry,2
83.75348478835755,0.5847411748358394,happy,0
85.58523323120055,0.5627243635448531,happy,0
101.90243623611227,1.337259935541109,angry,2
60.68118759767171,0.21812491275124873,sad,1
75.20738600638238,0.4928896755150631,happy,0
95.04541768469252,0.5954439817550339,happy,0
97.5553689006497,0.7256517477107525,surprise,4
62.14827323880923,0.1002359884594657,sad,1
112.74250697179674,1.0628383225159017,angry,2
55.780248718716045,0.2812492430889627,sad,1
54.01638950754595,0.19296811380451495,sad,1
130.33449087340622,1.344476093513063,angry,2
80.30366773910166,0.6896658352933172,happy,0
101.6976659271257,0.8770456651321463,happy,0
113.02697691564038,1.7975406455451068,angry,2
72.63249156601842,0.18859473737704502,sad,1
59.34696476094818,0.19173414831289964,sad,1
50.428812309718325,0.3156868004758078,sad,1
66.51207315536054,0.1,sad,1
108.25044934604966,1.0121718516382534,angry,2
71.7292780444031,0.7167119968037203,happy,0
134.98641642469764,1.1156718178275118,angry,2
99.23766274156625,0.7313528000232028,angry,2
113.96951776647225,1.1603214601106449,fear,3
150.0,1.1772564947876951,angry,2
59.44323093195469,0.2320420445818182,sad,1
59.28205134577375,0.2696498007804182,sad,1
122.14614116143807,0.9198916302193318,angry,2
50.0,0.1986047341913447,sad,1
67.15536093068374,0.13704691232573224,sad,1
122.61676107393566,1.0501120809467748,angry,2
84.52717572563746,0.6023446624905644,happy,0
67.46945795935483,0.15512822731010165,sad,1
70.30834947559264,0.1,sad,1
118.9332248988084,1.274175978603345,angry,2
52.14589386586977,0.1336275425854625,sad,1
77.0362642580751,0.5786834816369697,happy,0
140.1211480235646,1.3434481606372075,fear,3
140.4056756315863,1.0593602546990515,angry,2
92.49366421035447,0.573661196449836,happy,0
103.37578788423804,0.5947501719691595,happy,0
111.54988568289441,0.9031194710934622,angry,2
65.54094999298727,0.1,sad,1
76.46065571421798,0.4787728159757958,happy,0
124.2561174758192,0.7180390408539792,angry,2
87.86359637498606,0.5534979293265297,disgust,5
138.7785465909771,1.378276686126917,angry,2
100.28022100227213,0.41558168746144336,disgust,5
64.0479235224131,0.752148916262645,happy,0
63.464540981791544,0.16331721582258746,sad,1
150.0,1.3196039500681658,angry,2
129.38799817368434,1.6709421591462617,fear,3
100.79668647646724,1.036537522981874,surprise,4
81.6824607152371,0.8520449693723096,happy,0
82.26904475872234,0.7438328038311388,happy,0
129.79922715844774,1.3396188826200166,angry,2
132.87296070001452,1.3369178792574068,angry,2
87.05550739553466,0.7191599834732376,happy,0
98.29164703610954,1.1543787351141832,angry,2
82.53514435184557,0.7324432480025072,happy,0
145.39509935039007,1.187710821203782,angry,2
70.36724916797056,0.41536246577970615,disgust,5
124.09986177051766,0.9525164053110156,angry,2
66.57307794695099,0.24552329043613158,sad,1
58.363193037395924,0.16429862780808957,sad,1
132.6003973613473,1.5112049027320322,fear,3
98.88473338912986,0.492760536598025,happy,0
53.40911776097276,0.2852760011221274,sad,1
101.13986810605242,0.6577655694922963,happy,0
67.00846526638222,0.16299898949588348,sad,1
50.0,0.2895577766722496,sad,1
56.766663481582434,0.2165056963115898,sad,1
87.17224102670632,0.951036257060444,happy,0
84.1479990307098,0.6635962530638027,happy,0
93.77632869092685,1.4562872602849042,angry,2
77.40899987775934,0.1209254735821674,sad,1
54.37259627901271,0.28025710203362225,sad,1
119.22511942009493,1.095429910112019,surprise,4
108.82081891520725,0.6267103605412738,happy,0
53.939951798482504,0.15216143542754146,sad,1
50.81479101576251,0.33802883178536586,sad,1
75.51673075195997,0.1239388587463632,sad,1
61.37068745200222,0.3047930347679277,sad,1
81.47036758706926,0.8454215454863772,happy,0
91.07140434181171,1.2282744375706225,angry,2
86.05026866077652,0.5017782437907583,happy,0
90.87883036812542,0.7843730221354367,happy,0
83.8094921148499,0.8518789330858408,happy,0
59.894646280678124,0.18655741752316118,sad,1
54.29500737776324,0.22855573184055009,sad,1
121.86994254536147,1.3592250646749793,angry,2
66.11773347311004,0.10579300014538745,sad,1
116.34666606564781,0.9004454683773029,surprise,4
57.770997706127595,0.1167830563863496,sad,1
76.40028966150965,0.1,sad,1
98.6785476181837,1.082031226699689,angry,2
80.77724111283796,0.6285731917968354,happy,0
81.34371406194248,0.6572264198067066,happy,0
57.97910985603881,0.14258770089480655,sad,1
111.59745445736432,1.5090503725862916,angry,2
63.7910359933819,0.1565577562825784,sad,1
74.11601935721647,0.15973729510934992,sad,1
51.82272193654144,0.2820408412490428,sad,1
86.40339726469767,0.7715275304078749,happy,0
103.35007647299958,1.024207498785904,angry,2
96.17650141521085,0.6328856159235899,happy,0
64.50676991850861,0.21556093608731033,sad,1
106.52488989047677,0.999341666833039,angry,2
84.8075745742377,0.5905196031463178,happy,0
76.7550878803037,0.2943406371246289,disgust,5
98.08452474463769,0.6593262826701554,happy,0
113.84944807016632,1.2941673731367191,angry,2
61.80784391764013,0.1,sad,1
91.33537461720196,0.7436823168245108,happy,0
106.1439037395676,0.43267103663136147,happy,0
50.0,0.10740125982648549,sad,1
69.76447916531622,0.22298956212356014,sad,1
94.00493538082621,1.289264095421049,angry,2
66.95373315489609,0.22152030758166266,sad,1
130.4212763785922,1.1989244972749091,angry,2
50.0,0.24379524743521458,sad,1
113.99230186816997,1.7681962046903654,fear,3
86.55295213892676,0.7121114458063064,happy,0
107.30666963580481,0.8834919194896573,happy,0
109.36862686583416,1.384041776900481,angry,2
150.0,1.5705705097134708,fear,3
93.77921536369035,1.109517926913588,angry,2
99.98528939543314,0.6009168178799797,happy,0
90.69155915927647,0.5966557853417771,happy,0
68.51205325967186,0.3695840569383048,sad,1
133.05410244306984,1.122067246088668,angry,2
119.03104593608994,0.976067158626499,angry,2
79.8578673039915,1.0782492075174015,angry,2
67.87435833296271,0.41880868335370125,disgust,5
134.30290162664346,1.4712173125965855,angry,2
111.34380956541901,1.0445062135059815,surprise,4
84.72183099793776,0.5409684165710762,happy,0
150.0,0.8536889826564875,fear,3
88.61359494694506,0.5861189828106759,happy,0
127.7464473246245,1.1656020757314254,angry,2
94.12677840217131,0.8516818713863266,happy,0
97.30329734380473,0.7146544506879152,happy,0
96.65509088628298,1.1894498643922424,angry,2
86.15267029854927,0.7448609241284785,happy,0
72.10536653610329,0.667964261250963,disgust,5
98.19480719814433,1.0073511058886602,angry,2
115.07971548497736,1.1005592492649612,angry,2
128.77574859968897,0.9226003909035655,angry,2
58.06879246051987,0.14738357681278103,sad,1
118.91931797472247,1.2606371459407093,angry,2
101.45006620983764,0.8074119196751013,happy,0
84.38920878473888,0.5196223515723624,happy,0
111.09791808467583,1.4654901381490881,angry,2
53.51962980514652,0.18113851375940304,sad,1
62.757738887191834,0.2561491628634701,sad,1
78.90914468979443,0.8052478737839994,happy,0
77.46375802148917,0.65969677384959,happy,0
124.433732239976,0.5985117036552188,surprise,4
55.188152553454316,0.1,sad,1
50.0,0.16916963020395215,sad,1
70.08384420509475,0.44759418330117307,disgust,5
117.90244393058119,1.1441166168915398,angry,2
125.66572075261305,1.5865705362653428,angry,2
80.76741131633185,0.5988620828320438,happy,0
103.0957805506549,0.4895391783410389,disgust,5
145.1147739491936,1.091628242558186,angry,2
82.60647619057684,1.1786918033209006,angry,2
122.84826248546723,0.9915401494519509,surprise,4
126.72092950105439,0.8294349393329552,angry,2
103.40871053274954,0.7593246193996737,surprise,4
91.72003902709221,0.7667970754238467,happy,0
85.19660508249235,1.262959167465449,angry,2
70.68084570727106,0.6764430202629724,happy,0
131.03544705413097,1.216611437357474,angry,2
147.62384947739616,1.4427496576019847,angry,2
104.12714177331137,1.2282955889888283,angry,2
86.03201352811433,0.8174040051741971,happy,0
84.27996273822802,0.5295561713953637,happy,0
147.94181147819273,1.2479511976548021,angry,2
84.45259723122686,0.9554734519552524,happy,0
55.89106486034131,0.2583508963148695,sad,1
55.19065336692474,0.2540986325234519,sad,1
108.40478419815636,0.723788694885353,happy,0
102.32171166988348,0.8315980727970709,happy,0
84.57647310784117,0.7212123087117678,happy,0
55.657553671842585,0.12413429223247771,sad,1
150.0,1.2578656750684694,fear,3
88.73326930691681,0.653924190383969,happy,0
98.35665245921501,1.1945755671420843,angry,2
117.22165049500967,1.1637696137822204,angry,2
97.74887871945302,0.6015018105945589,happy,0
136.41659475547357,1.426027142497126,angry,2
99.2104030835611,0.5127968453200825,happy,0
58.76892779024763,0.2955555333889298,sad,1
63.658859450562964,0.26521886314299875,sad,1
64.2947837815547,0.24291430410780632,sad,1
96.19546776625062,1.375747418954654,angry,2
110.85099469025221,1.2477593883947216,angry,2
113.01415554231724,1.361038179909225,angry,2
150.0,1.5278219212990458,fear,3
70.02533287733512,0.1,sad,1
50.0,0.3812092851090514,sad,1
51.87229417629486,0.2136556905711339,sad,1
77.08577236223509,0.6957203861506562,happy,0
115.07025810076156,1.282017262897276,angry,2
133.97930088800607,1.3760458889883638,fear,3
109.86612619637242,1.2431644064618377,angry,2
138.9955837796815,1.068282511396641,angry,2
90.78873769951602,0.7192224785746228,happy,0
90.72543432694249,0.6525407630130811,happy,0
133.75174762695895,0.818267287283148,angry,2
88.6587277563506,0.5357783381229178,disgust,5
122.56621646742536,1.0294467445740225,surprise,4
67.1583322889587,0.15446868993781104,sad,1
57.67094858128059,0.2551250741612727,sad,1
62.9943688552856,0.1912668503016121,sad,1
93.98947494804719,0.789112796658783,happy,0
80.43306850391016,0.32465388392637823,happy,0
141.79833631007475,1.6938981332864547,fear,3
84.11830493480504,0.5857829843662107,happy,0
96.41418341815054,1.6202501850738864,fear,3
76.99493355606748,0.9146923704807687,happy,0
62.06330311324713,0.1987512051391649,sad,1
53.19646987544218,0.1,sad,1
55.04661267699105,0.1,sad,1
96.02820671524168,0.6072310530015488,happy,0
101.00353388977925,0.5857928282150114,happy,0
91.5478711389239,0.6809075298300418,happy,0
67.9925951860242,0.2145785439107245,sad,1
73.82031311168775,0.11262661905268137,sad,1
73.4362425030883,0.15158001466215137,sad,1
76.40694810348596,0.38015022203567533,disgust,5
108.70860278845697,0.5534736036783123,happy,0
61.426360748951176,0.11686154799878223,sad,1
116.35627609012845,0.8129397682895522,angry,2
132.5301811616148,1.1774146195778685,angry,2
96.62812221310148,0.9826237489601941,surprise,4
87.11171206621098,0.7273509319881668,happy,0
119.56629498918937,0.8245201927136669,surprise,4
98.51853656274365,1.2515590411562552,angry,2
109.68773554054647,0.9125361873742035,surprise,4
110.80270423720656,0.763578774991962,angry,2
110.4593494510658,1.2931863768136602,angry,2
64.83869048375048,0.3567544186598618,sad,1
85.99601601244194,0.9703662838406484,surprise,4
124.45884702531295,0.9472347592412713,angry,2
54.16501778805839,0.12736756043083186,sad,1
97.10397699952574,1.4529974600276652,angry,2
50.0,0.2941135788394244,sad,1
137.49027058712142,0.9876346167795542,angry,2
92.7433590062755,0.6633045897973375,happy,0
79.69301906840313,0.7626573320898831,happy,0
135.94104508388244,0.9753883026225376,angry,2
113.76304611724528,1.2271523159332027,angry,2
56.911526433163345,0.3640767883452892,sad,1
84.332000528513,0.8167676266130631,happy,0
102.27708555278556,1.0852964423032831,angry,2
56.77193430508654,0.27184303089012324,sad,1
70.08443022150647,0.2070343388097787,sad,1
71.12838523388575,0.3305437970119023,disgust,5
53.21444763694822,0.16264357432624424,sad,1
64.10745250744641,0.1,sad,1
113.8437773429878,1.2753745217155563,angry,2
121.72098354051363,1.4451187943831125,angry,2
